timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust,landing_gear,q_d_valid,roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,disable_mc_yaw_control,apply_flaps
379918494,0.0946791,-0.162205,-0.881058,0.0,0.902178,0.0081561,-0.0933096,-0.421073,0.176675,1.0,1,0,0,0,0,0,0
380020238,-0.0883042,-0.25862,-0.878154,0.0,0.894293,-0.0943813,-0.0979983,-0.426296,0.206415,1.0,1,0,0,0,0,0,0
380117626,0.0281894,-0.265297,-0.875547,0.0,0.898442,-0.0434095,-0.125698,-0.41847,0.205558,1.0,1,0,0,0,0,0,0
380220371,-0.0201638,-0.193174,-0.872023,0.0,0.901762,-0.0498217,-0.083172,-0.421219,0.189685,1.0,1,0,0,0,0,0,0
380322765,0.0421428,-0.171728,-0.869217,0.0,0.904253,-0.0170605,-0.0866077,-0.417772,0.198084,1.0,1,0,0,0,0,0,0
380423308,-0.135555,-0.23017,-0.865769,0.0,0.896422,-0.109132,-0.0757775,-0.422819,0.204133,1.0,1,0,0,0,0,0,0
380524903,0.0994522,-0.225526,-0.863167,0.0,0.90376,-0.00215066,-0.12274,-0.410059,0.186629,1.0,1,0,0,0,0,0,0
380626428,0.0172649,-0.200325,-0.860006,0.0,0.904735,-0.0338766,-0.0944692,-0.413984,0.183624,1.0,1,0,0,0,0,0,0
380729401,-0.005149,-0.0486257,-0.856514,0.0,0.909393,-0.0124371,-0.0210461,-0.415219,0.176125,1.0,1,0,0,0,0,0,0
380830815,0.00645686,-0.0389191,-0.852208,0.0,0.910432,-0.00510341,-0.0190525,-0.413189,0.176946,1.0,1,0,0,0,0,0,0
380932088,0.157238,0.0564123,-0.847245,0.0,0.907518,0.0831247,-0.00664147,-0.411652,0.166615,1.0,1,0,0,0,0,0,0
381034006,0.104714,0.0916617,-0.842237,0.0,0.909445,0.0664131,0.0203845,-0.409981,0.175198,1.0,1,0,0,0,0,0,0
381136486,0.062453,0.111788,-0.835782,0.0,0.911367,0.0511511,0.038382,-0.406597,0.159861,1.0,1,0,0,0,0,0,0
381237677,0.13109,0.015218,-0.827894,0.0,0.913348,0.0630183,-0.0193929,-0.401807,0.176361,1.0,1,0,0,0,0,0,0
381340357,-0.0902958,0.010308,-0.815178,0.0,0.917224,-0.0393938,0.0226171,-0.395774,0.191835,1.0,1,0,0,0,0,0,0
381440877,0.0394089,0.0164603,-0.8059,0.0,0.919635,0.0213511,-0.000156609,-0.392194,0.199106,1.0,1,0,0,0,0,0,0
381542422,0.0373187,0.0257016,-0.793297,0.0,0.922032,0.0221719,0.00464305,-0.386451,0.243012,1.0,1,0,0,0,0,0,0
381644223,0.107597,0.0549091,-0.781413,0.0,0.922392,0.0601407,0.00487463,-0.381512,0.245822,1.0,1,0,0,0,0,0,0
381743492,0.00439821,0.00353269,-0.762731,0.0,0.928152,0.00269852,0.000820961,-0.37219,0.237419,1.0,1,0,0,0,0,0,0
381843996,0.0417324,0.079148,-0.746948,0.0,0.929833,0.0338429,0.0292218,-0.365256,0.213094,1.0,1,0,0,0,0,0,0
381945525,0.0947882,0.0771573,-0.720457,0.0,0.933426,0.0578824,0.0193659,-0.35354,0.194611,1.0,1,0,0,0,0,0,0
382048079,-0.0217106,0.112519,-0.69705,0.0,0.938543,0.0090158,0.0565475,-0.340378,0.172541,1.0,1,0,0,0,0,0,0
382148857,0.180327,0.0729435,-0.658594,0.0,0.940738,0.0968903,0.00526632,-0.324957,0.17303,1.0,1,0,0,0,0,0,0
382251014,0.281878,-0.0110575,-0.624437,0.0,0.942443,0.131998,-0.0483577,-0.303381,0.179364,1.0,1,0,0,0,0,0,0
382353935,-0.142462,-0.419202,1.53393,0.0,0.712752,0.0939014,-0.197743,0.666382,0.202222,1.0,1,0,0,0,0,0,0
382454435,-0.0736789,-0.369987,1.53552,0.0,0.711416,0.101618,-0.157393,0.677339,0.219517,1.0,1,0,0,0,0,0,0
382556070,-0.0851316,-0.236082,1.53677,0.0,0.716867,0.0513867,-0.113969,0.685909,0.22356,1.0,1,0,0,0,0,0,0
382657922,0.0312852,-0.0773304,1.53816,0.0,0.717507,0.0381118,-0.0169022,0.695303,0.211389,1.0,1,0,0,0,0,0,0
382759410,0.0105074,-0.10044,1.53918,0.0,0.717098,0.0386985,-0.0324013,0.695143,0.226997,1.0,1,0,0,0,0,0,0
382861639,-0.0614814,-0.162604,1.54034,0.0,0.71682,0.0345291,-0.0795955,0.691839,0.228879,1.0,1,0,0,0,0,0,0
382963323,-0.00273999,-0.264567,1.54113,0.0,0.711375,0.0908978,-0.0955852,0.690324,0.231639,1.0,1,0,0,0,0,0,0
383065181,0.0,-0.0,1.54204,0.0,0.717199,0.0,-0.0,0.696869,0.12,1.0,1,0,0,0,0,0,0
383166458,0.0,-0.0,1.54266,0.0,0.716983,0.0,-0.0,0.69709,0.12,1.0,1,0,0,0,0,0,0
383268062,-0.01707,-0.121344,1.54342,0.0,0.715736,0.0361768,-0.0493974,0.695682,0.299341,1.0,1,0,0,0,0,0,0
383366505,-0.112468,-0.128681,1.54382,0.0,0.716487,0.00458452,-0.0851219,0.692373,0.295461,1.0,1,0,0,0,0,0,0
383469301,-0.0247817,-0.141703,1.54447,0.0,0.715111,0.0405371,-0.059332,0.695307,0.264643,1.0,1,0,0,0,0,0,0
383569905,-0.094936,-0.15517,1.5448,0.0,0.715844,0.0201447,-0.0884647,0.692341,0.251422,1.0,1,0,0,0,0,0,0
383671227,-0.0282415,-0.169679,1.54548,0.0,0.714189,0.0490756,-0.070488,0.694663,0.22976,1.0,1,0,0,0,0,0,0
383773150,0.00440665,-0.165991,1.54591,0.0,0.713257,0.0594571,-0.0578109,0.695979,0.229541,1.0,1,0,0,0,0,0,0
383875526,-0.1043,-0.122759,1.54651,0.0,0.715554,0.00555316,-0.0801786,0.693918,0.227562,1.0,1,0,0,0,0,0,0
383977944,-0.0230259,-0.108113,1.54689,0.0,0.714851,0.0295178,-0.0466876,0.697092,0.223352,1.0,1,0,0,0,0,0,0
384078393,-0.119642,-0.0203017,1.54753,0.0,0.714392,-0.0356805,-0.0490256,0.697114,0.232437,1.0,1,0,0,0,0,0,0
384180072,0.0,-0.0,1.54787,0.0,0.715168,0.0,-0.0,0.698953,0.12,1.0,1,0,0,0,0,0,0
384283684,0.0,-0.0,1.54832,0.0,0.715008,0.0,-0.0,0.699117,0.12,1.0,1,0,0,0,0,0,0
384384078,-0.0962487,-0.13032,1.54859,0.0,0.714761,0.0111571,-0.0800615,0.694682,0.317134,1.0,1,0,0,0,0,0,0
384485670,0.0111994,-0.182422,1.54899,0.0,0.711435,0.0676852,-0.0612039,0.696802,0.323098,1.0,1,0,0,0,0,0,0
384587263,-0.0873425,-0.149061,1.54924,0.0,0.714297,0.0209173,-0.0836171,0.694514,0.281917,1.0,1,0,0,0,0,0,0
384689313,-0.0235239,-0.150142,1.54959,0.0,0.713119,0.0440836,-0.0617938,0.696922,0.257145,1.0,1,0,0,0,0,0,0
384790520,0.00573611,-0.301374,1.55002,0.0,0.706016,0.107066,-0.105262,0.692097,0.250451,1.0,1,0,0,0,0,0,0
384889230,-0.0348438,-0.39804,1.55023,0.0,0.702545,0.126136,-0.153161,0.683419,0.257856,1.0,1,0,0,0,0,0,0
384990727,0.0366772,-0.389637,1.55081,0.0,0.698024,0.148338,-0.125632,0.689184,0.25886,1.0,1,0,0,0,0,0,0
385092064,-0.0892093,-0.281546,1.55127,0.0,0.71059,0.0666211,-0.130989,0.688088,0.252003,1.0,1,0,0,0,0,0,0
385193886,-0.0225211,-0.17371,1.55174,0.0,0.711761,0.05274,-0.0697727,0.696955,0.24812,1.0,1,0,0,0,0,0,0
385296300,0.0102471,-0.137935,1.55217,0.0,0.711708,0.05192,-0.0455993,0.699068,0.259995,1.0,1,0,0,0,0,0,0
385398065,-0.0240451,-0.0985583,1.55262,0.0,0.713,0.0259436,-0.0435573,0.699329,0.261214,1.0,1,0,0,0,0,0,0
385499409,-0.0288603,-0.115791,1.55307,0.0,0.712663,0.0302709,-0.0513678,0.698968,0.241665,1.0,1,0,0,0,0,0,0
385601322,-0.0395945,-0.153089,1.55357,0.0,0.712005,0.0395173,-0.0683615,0.69772,0.234335,1.0,1,0,0,0,0,0,0
385702430,0.0402774,-0.0887679,1.55405,0.0,0.71153,0.0454476,-0.0175235,0.700965,0.231636,1.0,1,0,0,0,0,0,0
385804074,-0.0125305,-0.191199,1.55454,0.0,0.709983,0.0624983,-0.0724153,0.697693,0.218045,1.0,1,0,0,0,0,0,0
385906500,-0.0573743,-0.156618,1.55502,0.0,0.711759,0.0344768,-0.0757875,0.697472,0.205582,1.0,1,0,0,0,0,0,0
386009165,-0.0476327,-0.131858,1.55547,0.0,0.711856,0.0292827,-0.0636006,0.698826,0.202006,1.0,1,0,0,0,0,0,0
386109718,-0.0368229,-0.0850015,1.55593,0.0,0.712127,0.0167117,-0.0431701,0.700523,0.19668,1.0,1,0,0,0,0,0,0
386212250,0.00133185,-0.0770479,1.55637,0.0,0.711641,0.0275106,-0.0269623,0.701487,0.191512,1.0,1,0,0,0,0,0,0
386312908,-0.0104542,-0.0718427,1.55679,0.0,0.711703,0.0214965,-0.0292393,0.701542,0.182989,1.0,1,0,0,0,0,0,0
386415191,-0.0361705,-0.197895,1.55718,0.0,0.709561,0.0565524,-0.0829526,0.697456,0.185704,1.0,1,0,0,0,0,0,0
386513166,0.0326656,-0.125294,1.55761,0.0,0.709544,0.055572,-0.0331044,0.701686,0.191822,1.0,1,0,0,0,0,0,0
386614692,-0.0069884,-0.13594,1.55801,0.0,0.71013,0.0452361,-0.0507799,0.700778,0.177252,1.0,1,0,0,0,0,0,0
386716100,-0.0901384,-0.111845,1.55843,0.0,0.7114,0.00723336,-0.0713366,0.69912,0.186555,1.0,1,0,0,0,0,0,0
386817630,0.0423654,-0.178522,1.55886,0.0,0.706996,0.0776484,-0.0485656,0.701263,0.180275,1.0,1,0,0,0,0,0,0
386920444,0.0811575,-0.0856531,1.55934,0.0,0.708687,0.058898,-0.00192682,0.703057,0.185651,1.0,1,0,0,0,0,0,0
387021637,-0.0578956,-0.0973555,1.55987,0.0,0.710809,0.0136506,-0.0549098,0.701106,0.206598,1.0,1,0,0,0,0,0,0
387123242,0.0749753,-0.0372215,1.56043,0.0,0.709648,0.0397154,0.0131415,0.703313,0.199542,1.0,1,0,0,0,0,0,0
387225118,0.0420849,-0.0919906,1.56093,0.0,0.708996,0.0472798,-0.0178759,0.703398,0.208319,1.0,1,0,0,0,0,0,0
387326466,0.084202,-0.0818363,1.56149,0.0,0.707954,0.0586393,0.000563507,0.703819,0.209098,1.0,1,0,0,0,0,0,0
387429072,0.00347796,-0.0821179,1.56202,0.0,0.709552,0.0301312,-0.0279287,0.703454,0.207705,1.0,1,0,0,0,0,0,0
387530765,0.139555,-0.0206067,1.56258,0.0,0.707735,0.0567375,0.0417971,0.702955,0.198165,1.0,1,0,0,0,0,0,0
387632238,-0.0222117,-0.177269,1.56308,0.0,0.707692,0.054494,-0.0706209,0.700868,0.205691,1.0,1,0,0,0,0,0,0
387733636,0.0686502,-0.0494235,1.56356,0.0,0.70843,0.0417454,0.00664646,0.704514,0.1977,1.0,1,0,0,0,0,0,0
387836078,0.143902,-0.105995,1.56391,0.0,0.704026,0.0881678,0.0130974,0.704558,0.194566,1.0,1,0,0,0,0,0,0
387937850,-0.0417812,-0.113261,1.56424,0.0,0.708963,0.0250867,-0.0548433,0.702662,0.188332,1.0,1,0,0,0,0,0,0
388035279,0.0634048,-0.0986055,1.56443,0.0,0.707034,0.0571768,-0.0126267,0.704751,0.195139,1.0,1,0,0,0,0,0,0
388138000,-0.0314153,-0.189418,1.56469,0.0,0.707044,0.0555663,-0.078088,0.700645,0.180711,1.0,1,0,0,0,0,0,0
388238503,0.113589,-0.135162,1.56497,0.0,0.703701,0.0876975,-0.00788271,0.705019,0.1815,1.0,1,0,0,0,0,0,0
388340104,0.0123588,-0.0141945,1.5652,0.0,0.709019,0.00938587,-0.000675265,0.705127,0.175244,1.0,1,0,0,0,0,0,0
388438440,0.0727865,-0.0850107,1.5655,0.0,0.706779,0.0557202,-0.00446958,0.705223,0.184345,1.0,1,0,0,0,0,0,0
388540130,0.0989447,-0.115613,1.56571,0.0,0.704838,0.0756971,-0.00608582,0.705291,0.181779,1.0,1,0,0,0,0,0,0
388642770,0.112194,-0.0344125,1.56573,0.0,0.706997,0.0518562,0.0273614,0.704782,0.19196,1.0,1,0,0,0,0,0,0
388743184,-0.083197,-0.0883247,1.56577,0.0,0.708871,0.0016608,-0.0605721,0.70273,0.193567,1.0,1,0,0,0,0,0,0
388845052,0.0416358,-0.123821,1.56562,0.0,0.706514,0.0583557,-0.0291997,0.704684,0.179316,1.0,1,0,0,0,0,0,0
388946790,-0.0243951,-0.11532,1.56558,0.0,0.708213,0.0320068,-0.0494401,0.703538,0.197353,1.0,1,0,0,0,0,0,0
389048919,0.0546947,-0.0739678,1.56533,0.0,0.707576,0.0454389,-0.00693828,0.705141,0.197793,1.0,1,0,0,0,0,0,0
389150441,-0.0919156,-0.147576,1.56529,0.0,0.708762,0.0194439,-0.0845247,0.700095,0.198322,1.0,1,0,0,0,0,0,0
389252820,0.0134367,-0.0877529,1.5651,0.0,0.708213,0.0356857,-0.0263705,0.704603,0.200095,1.0,1,0,0,0,0,0,0
389354725,-0.0650277,-0.194611,1.56508,0.0,0.707625,0.0455208,-0.0916692,0.699136,0.192008,1.0,1,0,0,0,0,0,0
389455502,0.0133501,-0.131346,1.56488,0.0,0.707341,0.0509898,-0.0418448,0.703788,0.180154,1.0,1,0,0,0,0,0,0
389557686,0.00313599,-0.145329,1.56478,0.0,0.707277,0.052291,-0.050388,0.703197,0.194962,1.0,1,0,0,0,0,0,0
389660249,0.117142,-0.114443,1.56455,0.0,0.704575,0.0816973,0.000699032,0.70491,0.185142,1.0,1,0,0,0,0,0,0
389760991,-0.00307585,-0.0890812,1.56447,0.0,0.708685,0.0302949,-0.032667,0.704117,0.183752,1.0,1,0,0,0,0,0,0
389862716,-0.140717,-0.128457,1.56431,0.0,0.709364,-0.00464233,-0.0948659,0.698414,0.197691,1.0,1,0,0,0,0,0,0
389964040,0.0881651,-0.106802,1.56424,0.0,0.706065,0.0688003,-0.00681487,0.704764,0.200567,1.0,1,0,0,0,0,0,0
390062457,0.0367448,-0.0939116,1.56414,0.0,0.707946,0.0460937,-0.0203622,0.704467,0.188719,1.0,1,0,0,0,0,0,0
390164055,-0.0619392,-0.126098,1.56408,0.0,0.709104,0.0224565,-0.0664591,0.701606,0.198804,1.0,1,0,0,0,0,0,0
390265894,0.132069,-0.0690077,1.56395,0.0,0.705952,0.0710476,0.0220488,0.704343,0.210431,1.0,1,0,0,0,0,0,0
390367419,-0.0936728,-0.130978,1.56399,0.0,0.709371,0.0129189,-0.0793037,0.700241,0.202001,1.0,1,0,0,0,0,0,0
390469799,0.115136,-0.118409,1.56392,0.0,0.704718,0.0823788,-0.00144023,0.704688,0.193424,1.0,1,0,0,0,0,0,0
390571314,-0.00758222,-0.106316,1.56378,0.0,0.708719,0.0347519,-0.0403694,0.703478,0.197344,1.0,1,0,0,0,0,0,0
390673099,-0.0231768,-0.144981,1.56352,0.0,0.708356,0.042821,-0.0595389,0.702035,0.208663,1.0,1,0,0,0,0,0,0
390774728,-0.0874052,-0.119514,1.56323,0.0,0.709673,0.0110752,-0.073069,0.700645,0.20756,1.0,1,0,0,0,0,0,0
390876102,0.100563,-0.107588,1.56291,0.0,0.706064,0.0734496,-0.00277348,0.704323,0.196763,1.0,1,0,0,0,0,0,0
390977629,-0.0800935,-0.0981962,1.56269,0.0,0.709927,0.00614492,-0.0629769,0.701427,0.208094,1.0,1,0,0,0,0,0,0
391080373,0.0953089,-0.0291549,1.56244,0.0,0.708684,0.0440735,0.0232008,0.703766,0.217213,1.0,1,0,0,0,0,0,0
391182821,-0.0742714,-0.131953,1.56214,0.0,0.709852,0.0200753,-0.0728698,0.700284,0.228353,1.0,1,0,0,0,0,0,0
391283317,-0.0552439,-0.115277,1.56178,0.0,0.709957,0.0209502,-0.0603104,0.701345,0.22826,1.0,1,0,0,0,0,0,0
391385118,0.060419,-0.0584124,1.56139,0.0,0.709176,0.0419914,0.000512028,0.70378,0.226252,1.0,1,0,0,0,0,0,0
391483570,-0.0333667,-0.126765,1.56103,0.0,0.709768,0.0327328,-0.0567151,0.701385,0.232396,1.0,1,0,0,0,0,0,0
391585202,0.00644368,-0.0900926,1.56066,0.0,0.709854,0.0339672,-0.0297382,0.702901,0.237741,1.0,1,0,0,0,0,0,0
391686397,-0.00822053,-0.105748,1.56032,0.0,0.709954,0.0342559,-0.040452,0.70225,0.237709,1.0,1,0,0,0,0,0,0
391788269,-0.0512984,-0.105653,1.56002,0.0,0.710635,0.0189159,-0.0555366,0.70111,0.226238,1.0,1,0,0,0,0,0,0
391890309,0.00335446,-0.0835231,1.55972,0.0,0.71034,0.0305489,-0.0285059,0.702617,0.221262,1.0,1,0,0,0,0,0,0
391991638,0.114925,-0.124315,1.55952,0.0,0.70603,0.0843623,-0.0037957,0.703129,0.210805,1.0,1,0,0,0,0,0,0
392094068,-0.0762745,-0.106652,1.55929,0.0,0.711065,0.0103678,-0.0646448,0.700072,0.211431,1.0,1,0,0,0,0,0,0
392195393,0.162816,-0.0315954,1.55921,0.0,0.707846,0.0688941,0.0459618,0.701495,0.204202,1.0,1,0,0,0,0,0,0
392297151,-0.0289374,-0.0695109,1.5592,0.0,0.711044,0.014142,-0.0348753,0.70214,0.189008,1.0,1,0,0,0,0,0,0
392398514,-0.04019,-0.158839,1.55922,0.0,0.709924,0.0415169,-0.0704929,0.699511,0.195796,1.0,1,0,0,0,0,0,0
392500896,0.142921,-0.0675393,1.55921,0.0,0.707279,0.074425,0.0262144,0.702517,0.197987,1.0,1,0,0,0,0,0,0
392602764,-0.00378311,-0.0801356,1.55918,0.0,0.710683,0.0268154,-0.0298173,0.702369,0.206689,1.0,1,0,0,0,0,0,0
392704050,-0.0196235,-0.113062,1.55917,0.0,0.710427,0.0327504,-0.0470684,0.701432,0.211225,1.0,1,0,0,0,0,0,0
392805644,0.0938555,-0.0309061,1.55916,0.0,0.709832,0.04421,0.0219954,0.702638,0.205336,1.0,1,0,0,0,0,0,0
392907244,0.0161953,-0.119407,1.55909,0.0,0.709602,0.0476918,-0.0367545,0.702025,0.210663,1.0,1,0,0,0,0,0,0
393009054,-0.00437771,-0.063664,1.55891,0.0,0.710983,0.0208145,-0.0241759,0.702485,0.206069,1.0,1,0,0,0,0,0,0
393107243,-0.0475005,-0.0685419,1.55869,0.0,0.711327,0.00719081,-0.0410484,0.701624,0.218977,1.0,1,0,0,0,0,0,0
393209191,0.0297768,-0.0980192,1.5585,0.0,0.709995,0.0450028,-0.0243998,0.702343,0.217444,1.0,1,0,0,0,0,0,0
393310418,0.0742934,-0.140607,1.55827,0.0,0.707441,0.0756842,-0.0239154,0.702301,0.214937,1.0,1,0,0,0,0,0,0
393412332,0.0137838,-0.0342618,1.55808,0.0,0.711383,0.0169387,-0.00734776,0.702562,0.220424,1.0,1,0,0,0,0,0,0
393513935,-0.0183151,-0.116614,1.55787,0.0,0.710797,0.0344311,-0.0478918,0.70092,0.224347,1.0,1,0,0,0,0,0,0
393616057,0.0222175,-0.0370537,1.55766,0.0,0.711425,0.0209176,-0.00538285,0.702431,0.211182,1.0,1,0,0,0,0,0,0
393717982,-0.0196028,-0.111078,1.55741,0.0,0.711074,0.0320204,-0.0463851,0.700855,0.204589,1.0,1,0,0,0,0,0,0
393819389,0.0563328,-0.0596917,1.55712,0.0,0.710735,0.0409888,-0.00146779,0.702263,0.195332,1.0,1,0,0,0,0,0,0
393921174,-0.0777233,-0.051334,1.55676,0.0,0.711981,-0.0096496,-0.0455304,0.700654,0.201479,1.0,1,0,0,0,0,0,0
394022432,0.0639822,-0.129998,1.55639,0.0,0.708855,0.068305,-0.0238284,0.701635,0.199801,1.0,1,0,0,0,0,0,0
394124924,-0.0478421,0.013248,1.55598,0.0,0.711995,-0.0216853,-0.01207,0.701746,0.197536,1.0,1,0,0,0,0,0,0
394226749,0.0541282,-0.0869097,1.55557,0.0,0.710712,0.0497334,-0.0119685,0.701621,0.2192,1.0,1,0,0,0,0,0,0
394328046,-0.0195255,-0.0541831,1.5553,0.0,0.712455,0.0120504,-0.0261482,0.701127,0.21811,1.0,1,0,0,0,0,0,0
394430026,-0.0550718,-0.126941,1.55521,0.0,0.712118,0.0249024,-0.0644586,0.698651,0.218079,1.0,1,0,0,0,0,0,0
394531223,0.0752331,-0.0206987,1.55508,0.0,0.711826,0.0340545,0.0190114,0.701272,0.211465,1.0,1,0,0,0,0,0,0
394628889,0.0136509,0.00518158,1.55497,0.0,0.712674,0.00304693,0.00663427,0.701457,0.205559,1.0,1,0,0,0,0,0,0
394731248,0.0335883,-0.121514,1.55492,0.0,0.710567,0.0545337,-0.0315104,0.700806,0.226971,1.0,1,0,0,0,0,0,0
394832905,-0.00921465,-0.0354127,1.55494,0.0,0.712628,0.00913679,-0.0158498,0.701303,0.214482,1.0,1,0,0,0,0,0,0
394934625,0.0722783,-0.088634,1.555,0.0,0.710383,0.0567823,-0.00623127,0.701494,0.203198,1.0,1,0,0,0,0,0,0
395036115,-0.0204262,-0.0556731,1.55495,0.0,0.712572,0.0122476,-0.0269966,0.700973,0.193217,1.0,1,0,0,0,0,0,0
395138793,-0.0909713,-0.10153,1.55495,0.0,0.71265,0.00319464,-0.0679819,0.69821,0.203778,1.0,1,0,0,0,0,0,0
395240413,0.101485,-0.113145,1.5549,0.0,0.708636,0.0757023,-0.0047243,0.701485,0.186418,1.0,1,0,0,0,0,0,0
395341955,0.00687173,-0.00343651,1.55482,0.0,0.712724,0.00365408,0.00118538,0.701434,0.178997,1.0,1,0,0,0,0,0,0
395443672,-0.104269,-0.0561992,1.55458,0.0,0.712593,-0.0174524,-0.0565335,0.699079,0.188079,1.0,1,0,0,0,0,0,0
395544892,-0.0467802,-0.131484,1.55434,0.0,0.712244,0.0294195,-0.0631869,0.698462,0.195115,1.0,1,0,0,0,0,0,0
395647494,-0.0186761,-0.0616063,1.55427,0.0,0.71276,0.0149419,-0.028501,0.70067,0.195225,1.0,1,0,0,0,0,0,0
395749270,-0.0578475,-0.0982253,1.55418,0.0,0.712796,0.0138162,-0.0552408,0.699057,0.202444,1.0,1,0,0,0,0,0,0
395850438,0.0222787,-0.0391522,1.55422,0.0,0.71261,0.0216655,-0.00614542,0.701199,0.211799,1.0,1,0,0,0,0,0,0
395952350,-0.096906,-0.111595,1.55415,0.0,0.712917,0.00458075,-0.0736236,0.697357,0.213544,1.0,1,0,0,0,0,0,0
396053862,-0.000787666,-0.102251,1.5542,0.0,0.712034,0.035554,-0.0367101,0.700283,0.20541,1.0,1,0,0,0,0,0,0
396152394,0.00551315,-0.064681,1.55419,0.0,0.712514,0.0246378,-0.0211212,0.700907,0.211415,1.0,1,0,0,0,0,0,0
396253611,-0.0439673,-0.123528,1.55424,0.0,0.712355,0.0276311,-0.0593801,0.698756,0.212649,1.0,1,0,0,0,0,0,0
396355226,0.0499855,-0.0444257,1.55408,0.0,0.712204,0.0333823,0.00168674,0.701176,0.198556,1.0,1,0,0,0,0,0,0
396456855,-0.0802778,-0.0740533,1.55401,0.0,0.712994,-0.00265801,-0.0544898,0.699045,0.20149,1.0,1,0,0,0,0,0,0
396558840,0.00368294,-0.153908,1.55384,0.0,0.710864,0.0552075,-0.0535326,0.699113,0.199046,1.0,1,0,0,0,0,0,0
396660188,0.0965476,-0.0134258,1.5538,0.0,0.712015,0.0391101,0.0290483,0.700472,0.195399,1.0,1,0,0,0,0,0,0
396762456,-0.00876563,-0.106388,1.55366,0.0,0.712288,0.0341512,-0.0409848,0.699857,0.19598,1.0,1,0,0,0,0,0,0
396864384,0.108606,-0.0737167,1.55365,0.0,0.710206,0.064475,0.0117824,0.700936,0.185471,1.0,1,0,0,0,0,0,0
396965647,0.0285996,-0.067962,1.55351,0.0,0.712366,0.0340049,-0.0142102,0.700839,0.191163,1.0,1,0,0,0,0,0,0
